divipola,nivel,departamento,municipio,dimension,indicador_id,indicador,unidad,fuente,valor,fecha_corte
05,municipal,Antioquia,Carmen De Viboral,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,4,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,1,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,9,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,15,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,14,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,15,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,272.49829227,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,5.8432,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00039927,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.63831334,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.31362213,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,906482230,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,6336663463,2026-09-05
05,municipal,Antioquia,Carmen De Viboral,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,7243145693,2026-09-05
05,municipal,Antioquia,El Retiro,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,El Retiro,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,El Retiro,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,El Retiro,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,20466,2026-09-05
05,municipal,Antioquia,El Retiro,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,13128,2026-09-05
05,municipal,Antioquia,El Retiro,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,7337.89241143,2026-09-05
05,municipal,Antioquia,El Retiro,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,16628,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,3,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,60,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,3,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,60,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,154.46510903,2026-09-05
05,municipal,Antioquia,El Retiro,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,El Retiro,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,3.247,2026-09-05
05,municipal,Antioquia,El Retiro,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00021,2026-09-05
05,municipal,Antioquia,El Retiro,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.75007666,2026-09-05
05,municipal,Antioquia,El Retiro,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.22565516,2026-09-05
05,municipal,Antioquia,El Retiro,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,5076300023,2026-09-05
05,municipal,Antioquia,El Retiro,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,1628632710,2026-09-05
05,municipal,Antioquia,El Retiro,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,6704932733,2026-09-05
05,municipal,Antioquia,Santuario,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Santuario,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Santuario,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Santuario,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,30237,2026-09-05
05,municipal,Antioquia,Santuario,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,23211,2026-09-05
05,municipal,Antioquia,Santuario,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,7026.16401452,2026-09-05
05,municipal,Antioquia,Santuario,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,11050,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,1,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,40,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,1,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,40,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,50.57849557,2026-09-05
05,municipal,Antioquia,Santuario,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Santuario,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,7.3667,2026-09-05
05,municipal,Antioquia,Santuario,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Santuario,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,2.96444444,2026-09-05
05,municipal,Antioquia,Santuario,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.24347393,2026-09-05
05,municipal,Antioquia,Santuario,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,3166644622,2026-09-05
05,municipal,Antioquia,Santuario,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,507978360,2026-09-05
05,municipal,Antioquia,Santuario,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,3674622982,2026-09-05
05,municipal,Antioquia,Concordia,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Concordia,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Concordia,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Concordia,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,16063,2026-09-05
05,municipal,Antioquia,Concordia,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,7492,2026-09-05
05,municipal,Antioquia,Concordia,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,8571.00004361,2026-09-05
05,municipal,Antioquia,Concordia,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,9036,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,4,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,16,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,53,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,20,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,53,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,1.90043025,2026-09-05
05,municipal,Antioquia,Concordia,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Concordia,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,23.9609,2026-09-05
05,municipal,Antioquia,Concordia,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Concordia,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.42959856,2026-09-05
05,municipal,Antioquia,Concordia,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.39628305,2026-09-05
05,municipal,Antioquia,Concordia,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,2919446646,2026-09-05
05,municipal,Antioquia,Concordia,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,8591222872,2026-09-05
05,municipal,Antioquia,Concordia,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,11510669518,2026-09-05
05,municipal,Antioquia,La Estrella,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,68611,2026-09-05
05,municipal,Antioquia,La Estrella,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,62336.36325441,2026-09-05
05,municipal,Antioquia,La Estrella,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,6275.09429589,2026-09-05
05,municipal,Antioquia,La Estrella,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,12601,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,1,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,1,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,2.4107,2026-09-05
05,municipal,Antioquia,La Estrella,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.634,2026-09-05
05,municipal,Antioquia,La Estrella,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.13947705,2026-09-05
05,municipal,Antioquia,La Estrella,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,La Estrella,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,498814540,2026-09-05
05,municipal,Antioquia,La Estrella,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,498814540,2026-09-05
05,municipal,Antioquia,Angelópolis,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Angelópolis,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Angelópolis,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Angelópolis,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,5008,2026-09-05
05,municipal,Antioquia,Angelópolis,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,2932.77055822,2026-09-05
05,municipal,Antioquia,Angelópolis,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,2074.96136741,2026-09-05
05,municipal,Antioquia,Angelópolis,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,2627,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,1,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,2,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,9,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,3,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,9,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Angelópolis,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Angelópolis,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,11.7525,2026-09-05
05,municipal,Antioquia,Angelópolis,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Angelópolis,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,4.00544465,2026-09-05
05,municipal,Antioquia,Angelópolis,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.2985177,2026-09-05
05,municipal,Antioquia,Angelópolis,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,552591593,2026-09-05
05,municipal,Antioquia,Angelópolis,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,1362031738,2026-09-05
05,municipal,Antioquia,Angelópolis,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,1914623331,2026-09-05
27,municipal,Chocó,Medio Atrato,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
27,municipal,Chocó,Medio Atrato,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
27,municipal,Chocó,Medio Atrato,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
27,municipal,Chocó,Medio Atrato,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,10105,2026-09-05
27,municipal,Chocó,Medio Atrato,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,3084,2026-09-05
27,municipal,Chocó,Medio Atrato,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,7021.00017848,2026-09-05
27,municipal,Chocó,Medio Atrato,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,2683,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,8,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,223,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,27,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,8,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,250,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0,2026-09-05
27,municipal,Chocó,Medio Atrato,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
27,municipal,Chocó,Medio Atrato,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,42.4065,2026-09-05
27,municipal,Chocó,Medio Atrato,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.0041869,2026-09-05
27,municipal,Chocó,Medio Atrato,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,2.21104456,2026-09-05
27,municipal,Chocó,Medio Atrato,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.47006231,2026-09-05
27,municipal,Chocó,Medio Atrato,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,35535386538,2026-09-05
27,municipal,Chocó,Medio Atrato,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,4120074288,2026-09-05
27,municipal,Chocó,Medio Atrato,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,39655460826,2026-09-05
05,municipal,Antioquia,Granada,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Granada,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Granada,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Granada,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,6940,2026-09-05
05,municipal,Antioquia,Granada,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,3260,2026-09-05
05,municipal,Antioquia,Granada,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,3679.63282332,2026-09-05
05,municipal,Antioquia,Granada,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,2807,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,2,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,9,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,21,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,11,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,21,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Granada,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Granada,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,13.303,2026-09-05
05,municipal,Antioquia,Granada,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0,2026-09-05
05,municipal,Antioquia,Granada,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.16952455,2026-09-05
05,municipal,Antioquia,Granada,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.32194181,2026-09-05
