nivel,departamento,municipio,dimension,indicador_id,indicador,unidad,fuente,valor
departamental,Cauca,,Salud,salud_n,Puntos registrados (Salud),Número,Naboo,11
departamental,Cauca,,Vivienda,vivienda_n,Puntos registrados (Vivienda),Número,Naboo,5
departamental,Cauca,,Instituciones,instituciones_n,Puntos registrados (Instituciones),Número,Naboo,18
departamental,Cauca,,Educación,educacion_n,Puntos registrados (Educación),Número,Naboo,9
departamental,Cauca,,Productividad (proxy),econ_proxy_n,Puntos registrados (Productividad (proxy)),Número,Naboo,18
departamental,Cauca,,Marco normativo,en_decreto_1171,En Decreto 1171 de 2026 (desastre nacional),Sí/No (1-0),Decreto1171,1
departamental,Cauca,,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,1.0
departamental,Cauca,,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,1.0
departamental,Cauca,,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,1.0
departamental,Cauca,,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cauca,,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,7066.0
departamental,Cauca,,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,6817.0
departamental,Cauca,,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,317.0
departamental,Cauca,,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cauca,,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,20.0
departamental,Cauca,,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,327.0
departamental,Cauca,,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,93.0
departamental,Cauca,,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,7.0
departamental,Cauca,,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cauca,,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,14.0
departamental,Cauca,,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,317
departamental,Cauca,,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,6817
departamental,Cauca,,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,20
departamental,Cauca,,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,327
departamental,Cauca,,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,93
departamental,Cauca,,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,999697434218
departamental,Cauca,,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,5396541518
departamental,Cauca,,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,187400600800
departamental,Cauca,,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,59416294561
departamental,Cauca,,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,252213436878
departamental,Cauca,,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,1251910871096
departamental,Cauca,,Escombros,undp_rapida_debris_households_m3,Escombros de vivienda (m³),m³,UNDP-RAPIDA,238100
departamental,Cauca,,Escombros,undp_rapida_debris_buildings_m3,Escombros de edificaciones (m³),m³,UNDP-RAPIDA,0
departamental,Cauca,,Escombros,undp_rapida_debris_infra_m3,Escombros de infraestructura (m³),m³,UNDP-RAPIDA,32235
departamental,Cauca,,Escombros,undp_rapida_debris_total_m3,Escombros totales (m³),m³,UNDP-RAPIDA,383197
departamental,Cauca,,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,999697434218
departamental,Cauca,,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,252213436879
departamental,Cauca,,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,1251910871096
departamental,Cundinamarca,,Salud,salud_n,Puntos registrados (Salud),Número,Naboo,8
departamental,Cundinamarca,,Vivienda,vivienda_n,Puntos registrados (Vivienda),Número,Naboo,12
departamental,Cundinamarca,,Instituciones,instituciones_n,Puntos registrados (Instituciones),Número,Naboo,26
departamental,Cundinamarca,,Educación,educacion_n,Puntos registrados (Educación),Número,Naboo,15
departamental,Cundinamarca,,Productividad (proxy),econ_proxy_n,Puntos registrados (Productividad (proxy)),Número,Naboo,37
departamental,Cundinamarca,,Marco normativo,en_decreto_1171,En Decreto 1171 de 2026 (desastre nacional),Sí/No (1-0),Decreto1171,1
departamental,Cundinamarca,,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cundinamarca,,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cundinamarca,,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cundinamarca,,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cundinamarca,,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,296.0
departamental,Cundinamarca,,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,66.0
departamental,Cundinamarca,,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cundinamarca,,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cundinamarca,,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,12.0
departamental,Cundinamarca,,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,141.0
departamental,Cundinamarca,,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,39.0
departamental,Cundinamarca,,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cundinamarca,,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Cundinamarca,,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,3.0
departamental,Cundinamarca,,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
departamental,Cundinamarca,,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,89
departamental,Cundinamarca,,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,5
departamental,Cundinamarca,,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,80
departamental,Cundinamarca,,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,26
departamental,Cundinamarca,,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,8375663447
departamental,Cundinamarca,,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,5768869580
departamental,Cundinamarca,,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,60377062813
departamental,Cundinamarca,,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,17740764786
departamental,Cundinamarca,,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,83886697178
departamental,Cundinamarca,,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,92262360625
departamental,Cundinamarca,,Escombros,undp_rapida_debris_households_m3,Escombros de vivienda (m³),m³,UNDP-RAPIDA,2950
departamental,Cundinamarca,,Escombros,undp_rapida_debris_buildings_m3,Escombros de edificaciones (m³),m³,UNDP-RAPIDA,0
departamental,Cundinamarca,,Escombros,undp_rapida_debris_infra_m3,Escombros de infraestructura (m³),m³,UNDP-RAPIDA,8406
departamental,Cundinamarca,,Escombros,undp_rapida_debris_total_m3,Escombros totales (m³),m³,UNDP-RAPIDA,37093
departamental,Cundinamarca,,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,8375663447
departamental,Cundinamarca,,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,83886697178
departamental,Cundinamarca,,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,92262360625
departamental,Antioquia,,Salud,salud_n,Puntos registrados (Salud),Número,Naboo,17
departamental,Antioquia,,Vivienda,vivienda_n,Puntos registrados (Vivienda),Número,Naboo,20
departamental,Antioquia,,Instituciones,instituciones_n,Puntos registrados (Instituciones),Número,Naboo,74
departamental,Antioquia,,Educación,educacion_n,Puntos registrados (Educación),Número,Naboo,28
departamental,Antioquia,,Productividad (proxy),econ_proxy_n,Puntos registrados (Productividad (proxy)),Número,Naboo,60
departamental,Antioquia,,Marco normativo,en_decreto_1171,En Decreto 1171 de 2026 (desastre nacional),Sí/No (1-0),Decreto1171,1
departamental,Antioquia,,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,1.0
departamental,Antioquia,,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,24.0
departamental,Antioquia,,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,1.0
departamental,Antioquia,,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Antioquia,,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,4359.0
departamental,Antioquia,,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,4320.0
departamental,Antioquia,,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,39.0
departamental,Antioquia,,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Antioquia,,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,31.0
departamental,Antioquia,,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,526.0
departamental,Antioquia,,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,247.0
departamental,Antioquia,,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,7.0
departamental,Antioquia,,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Antioquia,,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,9.0
departamental,Antioquia,,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,39
departamental,Antioquia,,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,4320
departamental,Antioquia,,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,31
departamental,Antioquia,,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,526
departamental,Antioquia,,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,247
departamental,Antioquia,,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,273469165644
departamental,Antioquia,,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,11214170870
departamental,Antioquia,,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,255376284560
departamental,Antioquia,,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,88788991320
departamental,Antioquia,,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,355379446750
departamental,Antioquia,,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,628848612394
departamental,Antioquia,,Escombros,undp_rapida_debris_households_m3,Escombros de vivienda (m³),m³,UNDP-RAPIDA,123599
departamental,Antioquia,,Escombros,undp_rapida_debris_buildings_m3,Escombros de edificaciones (m³),m³,UNDP-RAPIDA,0
departamental,Antioquia,,Escombros,undp_rapida_debris_infra_m3,Escombros de infraestructura (m³),m³,UNDP-RAPIDA,57993
departamental,Antioquia,,Escombros,undp_rapida_debris_total_m3,Escombros totales (m³),m³,UNDP-RAPIDA,470163
departamental,Antioquia,,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,273469165644
departamental,Antioquia,,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,355379446750
departamental,Antioquia,,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,628848612394
departamental,Santander,,Salud,salud_n,Puntos registrados (Salud),Número,Naboo,1
departamental,Santander,,Vivienda,vivienda_n,Puntos registrados (Vivienda),Número,Naboo,5
departamental,Santander,,Instituciones,instituciones_n,Puntos registrados (Instituciones),Número,Naboo,5
departamental,Santander,,Educación,educacion_n,Puntos registrados (Educación),Número,Naboo,9
departamental,Santander,,Productividad (proxy),econ_proxy_n,Puntos registrados (Productividad (proxy)),Número,Naboo,16
departamental,Santander,,Marco normativo,en_decreto_1171,En Decreto 1171 de 2026 (desastre nacional),Sí/No (1-0),Decreto1171,0
departamental,Santander,,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,4.0
departamental,Santander,,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,1.0
departamental,Santander,,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,19.0
departamental,Santander,,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,2.0
departamental,Santander,,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Santander,,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
departamental,Santander,,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,4
departamental,Santander,,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
departamental,Santander,,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,19
departamental,Santander,,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,2
departamental,Santander,,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,641549304
departamental,Santander,,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,561550052
departamental,Santander,,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,7957623568
departamental,Santander,,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,532518344
departamental,Santander,,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,9051691964
departamental,Santander,,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,9693241268
departamental,Santander,,Escombros,undp_rapida_debris_households_m3,Escombros de vivienda (m³),m³,UNDP-RAPIDA,111
departamental,Santander,,Escombros,undp_rapida_debris_buildings_m3,Escombros de edificaciones (m³),m³,UNDP-RAPIDA,0
departamental,Santander,,Escombros,undp_rapida_debris_infra_m3,Escombros de infraestructura (m³),m³,UNDP-RAPIDA,470
departamental,Santander,,Escombros,undp_rapida_debris_total_m3,Escombros totales (m³),m³,UNDP-RAPIDA,10913
departamental,Santander,,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,641549304
departamental,Santander,,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,9051691964
departamental,Santander,,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,9693241268
departamental,Huila,,Salud,salud_n,Puntos registrados (Salud),Número,Naboo,2
departamental,Huila,,Vivienda,vivienda_n,Puntos registrados (Vivienda),Número,Naboo,15
departamental,Huila,,Instituciones,instituciones_n,Puntos registrados (Instituciones),Número,Naboo,7
departamental,Huila,,Educación,educacion_n,Puntos registrados (Educación),Número,Naboo,33
departamental,Huila,,Productividad (proxy),econ_proxy_n,Puntos registrados (Productividad (proxy)),Número,Naboo,3
departamental,Huila,,Marco normativo,en_decreto_1171,En Decreto 1171 de 2026 (desastre nacional),Sí/No (1-0),Decreto1171,1
departamental,Huila,,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Huila,,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Huila,,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Huila,,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Huila,,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,558.0
departamental,Huila,,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,558.0
departamental,Huila,,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Huila,,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Huila,,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,17.0
departamental,Huila,,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,156.0
departamental,Huila,,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,25.0
departamental,Huila,,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,71.0
departamental,Huila,,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Huila,,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
departamental,Huila,,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
departamental,Huila,,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,532
departamental,Huila,,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,16
departamental,Huila,,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,123
